"","Population","Violent","Murder","Robbery","Burglary","Arson","Years","Rape","Assault","PropertyCrime","Theft","SQmiles","CityNumber","MurderRange"
"3588",0.00917746743391241,0.00179431485503825,0,0.00160245244896537,0.0013689400340096,0,0.571428571428571,0.000395569620253165,0.00191682156133829,0.0068721490386665,0.00871062195606433,0.028168111732798,0.556435643564356,0
"3589",0.00932834894923929,0.00305348317436333,0.00408997955010225,0.00320490489793075,0.0015828369143236,0.000424448217317487,0.214285714285714,0.00237341772151899,0.00249767657992565,0.00909749754870614,0.0117122551976811,0.028168111732798,0.556435643564356,0.0102040816326531
"3590",0.000337994447163179,0.000346271287814399,0,0.00013934369121438,9.62535961413003e-05,0.000424448217317487,0.214285714285714,0.00118670886075949,0.000348513011152416,0.000230208466555826,0.000250136103468064,0.00292572502455901,0.558415841584158,0
"3591",0.000325090107036538,0.000251833663865017,0,0,0.0001604226602355,0,1,0.000395569620253165,0.000406598513011152,0.000272839664066164,0.000191280549710872,0.00292572502455901,0.558415841584158,0
"3592",0.00032558642781064,0.000377750495797526,0,6.96718456071901e-05,0.000171117504251201,0.000848896434634975,0.928571428571429,0.000395569620253165,0.000580855018587361,0.000221682227053758,0.000117711107514383,0.00292572502455901,0.558415841584158,0
"3593",0.000328068031681148,6.29584159662543e-05,0,0,5.34742200785002e-05,0.000424448217317487,0.571428571428571,0,0.000116171003717472,0.000136419832033082,0.000161852772832276,0.00292572502455901,0.558415841584158,0
"3594",0.000336009164066773,6.29584159662543e-05,0,0,0,0,0.5,0,0.000116171003717472,5.11574370124057e-05,8.82833306357871e-05,0.00292572502455901,0.558415841584158,0
"3595",0.000349657985354567,0.000157396039915636,0,6.96718456071901e-05,0.0001283381281884,0,0,0.000395569620253165,0.000174256505576208,0.00035810205908684,0.000279563880346659,0.00292572502455901,0.558415841584158,0
"3596",0.000346431900322906,9.44376239493814e-05,0,0,0.000106948440157,0.000424448217317487,0.142857142857143,0,0.000174256505576208,0.00021315598755169,0.000102997219075085,0.00292572502455901,0.558415841584158,0
"3597",0.000354621193095582,9.44376239493814e-05,0,0,0.0001176432841727,0,0.0714285714285714,0,0.000174256505576208,0.000196103508547555,0.000147138884392979,0.00292572502455901,0.558415841584158,0
"3598",0.000338738928324332,9.44376239493814e-05,0,0,4.27793760628001e-05,0.000424448217317487,0.357142857142857,0,0.000174256505576208,0.000170524790041352,0.000220708326589468,0.00292572502455901,0.558415841584158,0
"3599",0.000323352984327183,0.000283312871848144,0.00204498977505112,0,0.000106948440157,0,0.857142857142857,0.000791139240506329,0.000348513011152416,0.000153472311037217,8.82833306357871e-05,0.00292572502455901,0.558415841584158,0.0102040816326531
"3600",0.000340227890646636,0.000125916831932509,0,0,7.48639081099002e-05,0.000848896434634975,0.428571428571429,0,0.000232342007434944,0.000136419832033082,0.000102997219075085,0.00292572502455901,0.558415841584158,0
"3601",0.000338738928324332,0.000346271287814399,0,0,9.62535961413003e-05,0,0.285714285714286,0.000791139240506329,0.000522769516728624,0.000204629748049623,0.000191280549710872,0.00292572502455901,0.558415841584158,0
"3602",0.000324841946649487,6.29584159662543e-05,0,0,7.48639081099002e-05,0,0.642857142857143,0,0.000116171003717472,0.000110841113526879,5.88555537571914e-05,0.00292572502455901,0.558415841584158,0
"3603",0.000321615861617827,3.14792079831271e-05,0,6.96718456071901e-05,0.000203202036298301,0,0.714285714285714,0,0,5.11574370124057e-05,1.47138884392979e-05,0.00292572502455901,0.558415841584158,0
"3604",0.00888513449796657,0.00739761387603488,0.0081799591002045,0.00836062147286282,0.00290899757227041,0.00169779286926995,0.142857142857143,0.00474683544303797,0.00575046468401487,0.0200025578718506,0.0247634742433383,0.010912740785034,0.56039603960396,0.0102040816326531
"3605",0.0098169767513423,0.00752353070796739,0.00204498977505112,0.00501637288371769,0.00360416243329091,0.00764006791171477,0.928571428571429,0.0146360759493671,0.00749302973977695,0.0140341902204033,0.0145667495549049,0.010912740785034,0.56039603960396,0.0102040816326531
"3606",0.00903775313600281,0.005445902981081,0.00204498977505112,0.00585243503100397,0.00210688427109291,0.0067911714770798,0.357142857142857,0.00237341772151899,0.00476301115241636,0.0149379716076225,0.0177743772346718,0.010912740785034,0.56039603960396,0.0102040816326531
"3607",0.00911493101637561,0.00642175842855794,0.0081799591002045,0.00627046610464711,0.00267371100392501,0.00212224108658744,0.285714285714286,0.00474683544303797,0.00569237918215613,0.0179903653493627,0.0217618410017215,0.010912740785034,0.56039603960396,0.0102040816326531
"3608",0.00949412008778922,0.0066106336764567,0.00613496932515337,0.00501637288371769,0.00266301615990931,0.00382003395585739,0.642857142857143,0.00909810126582278,0.00650557620817844,0.0128405166901138,0.0142577578976796,0.010912740785034,0.56039603960396,0.0102040816326531
"3609",0.00935465395026667,0.00588661189284478,0.00408997955010225,0.00550407580296802,0.00308011507652161,0.00594227504244482,0.571428571428571,0.00435126582278481,0.00551812267657993,0.0138380867118557,0.0141547606786045,0.010912740785034,0.56039603960396,0.0102040816326531
"3610",0.00929782522163204,0.00620140397267605,0,0.00466801365568174,0.00255606771975231,0.00212224108658744,0.5,0.00514240506329114,0.00679600371747212,0.0145201858720211,0.0160675661757133,0.010912740785034,0.56039603960396,0
"3611",0.00985147104514236,0.00736613466805175,0.00408997955010225,0.00487702919250331,0.00379666962557351,0.0101867572156197,1,0.0138449367088608,0.00737685873605948,0.0125250458285373,0.0127716551653105,0.010912740785034,0.56039603960396,0.0102040816326531
"3612",0.00963110462144126,0.0069569049642711,0.0081799591002045,0.00843029331847001,0.0186090285873181,0.00466893039049236,0.714285714285714,0.00791139240506329,0.00441449814126394,0.00216566483352517,0.00560599149537248,0.010912740785034,0.56039603960396,0.0102040816326531
"3613",0.00973508382361554,0.00724021783611924,0.00204498977505112,0.00592210687661116,0.00303733570045881,0.00636672325976231,0.857142857142857,0.00988924050632911,0.00691217472118959,0.0130792513961717,0.0128010829421891,0.010912740785034,0.56039603960396,0.0102040816326531
"3614",0.00886031845926149,0.00802719803569742,0.0081799591002045,0.00794259039921968,0.00297316663636461,0.00169779286926995,0.0714285714285714,0.00395569620253165,0.00737685873605948,0.0208978130195677,0.025440313111546,0.010912740785034,0.56039603960396,0.0102040816326531
"3615",0.00918342328320163,0.00601252872477728,0.00204498977505112,0.0056434194941824,0.00236356052746971,0.00169779286926995,0.428571428571429,0.00276898734177215,0.00592472118959108,0.0144434497165025,0.0172152494739785,0.010912740785034,0.56039603960396,0.0102040816326531
"3616",0.00907125478825467,0.00708282179620361,0.00408997955010225,0.00780324670800529,0.00373250056147931,0.00551782682512733,0.214285714285714,0.00514240506329114,0.00569237918215613,0.019047619047619,0.0230860909612583,0.010912740785034,0.56039603960396,0.0102040816326531
"3617",0.00878239609772755,0.00698838417225423,0.0102249488752556,0.00620079425903992,0.00270579553597211,0.00297113752122241,0,0.00474683544303797,0.00673791821561338,0.0174532122607324,0.0197018966202198,0.010912740785034,0.56039603960396,0.0102040816326531
"3618",0.000872780081257637,0,0,0,8.55587521256003e-05,0,0.928571428571429,0,0,0.000161998550539285,0.000117711107514383,0.0025840345107419,0.562376237623762,0
"3619",0.000844241636746796,3.14792079831271e-05,0,0,0.0001497278162198,0,0.571428571428571,0.000395569620253165,0,0.000281365903568231,0.000264849991907361,0.0025840345107419,0.562376237623762,0
"3620",0.000862853665775605,0,0,0,0.0001604226602355,0.000424448217317487,0.214285714285714,0,0,0.000341049580082705,0.000353133322543148,0.0025840345107419,0.562376237623762,0
"3621",0.000836300504361171,0,0,0,0.000106948440157,0,0,0,0,0.000443364454107516,0.00061798331445051,0.0025840345107419,0.562376237623762,0
"3622",0.000816695833784158,0,0,0,7.48639081099002e-05,0.000424448217317487,0.428571428571429,0,0,0.000170524790041352,0.000191280549710872,0.0025840345107419,0.562376237623762,0
"3623",0.000875013524741094,3.14792079831271e-05,0,6.96718456071901e-05,0.000203202036298301,0.000848896434634975,0.285714285714286,0,0,0.000255787185062028,0.000147138884392979,0.0025840345107419,0.562376237623762,0
"3624",0.000856153335325234,6.29584159662543e-05,0,0,0.000203202036298301,0.000424448217317487,0.142857142857143,0,0.000116171003717472,0.000409259496099245,0.000382561099421744,0.0025840345107419,0.562376237623762,0
"3625",0.000828111211588495,9.44376239493814e-05,0.00204498977505112,0,0.0001176432841727,0.000424448217317487,0.5,0.000395569620253165,5.80855018587361e-05,0.000298418382572366,0.000323705545664553,0.0025840345107419,0.562376237623762,0.0102040816326531
"3626",0.000848212202939609,0,0,0,2.13896880314001e-05,0,1,0,0,0.000102314874024811,0.000132424995953681,0.0025840345107419,0.562376237623762,0
"3627",0.000867072392355469,0,0,0,3.20845320471001e-05,0,0.857142857142857,0,0,9.37886345227437e-05,0.000117711107514383,0.0025840345107419,0.562376237623762,0
"3628",0.000889158666802989,3.14792079831271e-05,0,6.96718456071901e-05,0.0001390329722041,0,0.357142857142857,0,0,0.000315470861576502,0.000353133322543148,0.0025840345107419,0.562376237623762,0
"3629",0.000866824231968418,0,0,0,0.000438488604643701,0,0.714285714285714,0,0,8.52623950206761e-05,4.41416653178936e-05,0.0025840345107419,0.562376237623762,0
"3630",0.000849204844487812,0,0,0,0.000171117504251201,0,0.642857142857143,0,0,0.000255787185062028,0.000191280549710872,0.0025840345107419,0.562376237623762,0
"3631",0.000844737957520898,6.29584159662543e-05,0,0,0.0001390329722041,0,0.0714285714285714,0,0.000116171003717472,0.000187577269045487,8.82833306357871e-05,0.0025840345107419,0.562376237623762,0
"3632",0.0157455283979857,0.00459596436553656,0.00613496932515337,0.00466801365568174,0.00767889800327262,0.0203735144312394,0.5,0.00158227848101266,0.004182156133829,0.01513407511617,0.00915203860924326,0.016913680433947,0.564356435643564,0.0102040816326531
"3633",0.0159296634051774,0.00497371486133409,0.00613496932515337,0.00529506026614645,0.0179887276344075,0.00848896434634975,0.714285714285714,0.00237341772151899,0.00424024163568773,0.00496227139020335,0.00740108588496682,0.016913680433947,0.564356435643564,0.0102040816326531
"3634",0.015331596872385,0.00616992476469292,0.00204498977505112,0.00780324670800529,0.00577521576847802,0.0106112054329372,0.285714285714286,0.00197784810126582,0.00453066914498141,0.0150232340026431,0.0115062607595309,0.016913680433947,0.564356435643564,0.0102040816326531
"3635",0.0156703358007093,0.00547738218906412,0.00204498977505112,0.00675816902389744,0.00717624033453472,0.0178268251273345,0.428571428571429,0.00237341772151899,0.00406598513011152,0.0156627019652982,0.0112708385445022,0.016913680433947,0.564356435643564,0.0102040816326531
"3636",0.0158254360426161,0.00875121981930935,0.00613496932515337,0.0084999651640772,0.00352929852518101,0.0224957555178268,0.0714285714285714,0.0055379746835443,0.00807388475836431,0.0171121626806497,0.0148757412121301,0.016913680433947,0.564356435643564,0.0102040816326531
"3637",0.0156842327823842,0.00686246734032172,0.0122699386503067,0.00759423117118373,0.00662010844571832,0.0365025466893039,0.928571428571429,0.00395569620253165,0.00540195167286245,0.0140086115018971,0.00806321086473522,0.016913680433947,0.564356435643564,0.0204081632653061
"3638",0.0155251619742846,0.00560329902099663,0,0.00627046610464711,0.00513352512753601,0.0343803056027165,1,0.00435126582278481,0.00447258364312268,0.0123459947989939,0.00853405529479275,0.016913680433947,0.564356435643564,0
"3639",0.0154427727257838,0.00670507130040608,0.0102249488752556,0.00766390301679091,0.00563618279627392,0.018251273344652,0.214285714285714,0.00395569620253165,0.00511152416356877,0.0161657500959202,0.0123155246236923,0.016913680433947,0.564356435643564,0.0102040816326531
"3640",0.0157524768888232,0.00576069506091227,0.00408997955010225,0.0056434194941824,0.00760403409516272,0.0199490662139219,0.571428571428571,0.00435126582278481,0.00516960966542751,0.0149720765656307,0.00807792475317452,0.016913680433947,0.564356435643564,0.0102040816326531
"3641",0.0157949123150088,0.00421821386973904,0.00613496932515337,0.0049467010381105,0.00535811685186572,0.0110356536502547,0.642857142857143,0.00158227848101266,0.00325278810408922,0.012354521038496,0.00835748863352118,0.016913680433947,0.564356435643564,0.0102040816326531
"3642",0.0152571487562698,0.00673655050838921,0.00613496932515337,0.00640980979586149,0.00788210003957092,0.00636672325976231,0.357142857142857,0.00395569620253165,0.00633131970260223,0.0165494308735132,0.0106528552300516,0.016913680433947,0.564356435643564,0.0102040816326531
"3643",0.0157293979728274,0.00639027922057481,0.00408997955010225,0.00571309133978959,0.00711207127044052,0.0437181663837012,0.857142857142857,0.00356012658227848,0.00638940520446097,0.0140171377413992,0.00763650809999559,0.016913680433947,0.564356435643564,0.0102040816326531
"3644",0.0158907022244104,0.00887713665124185,0.0102249488752556,0.00870898070089877,0.00320845320471001,0.0127334465195246,0,0.00712025316455696,0.00778345724907063,0.0182717312529309,0.0160969939525919,0.016913680433947,0.564356435643564,0.0102040816326531
"3645",0.015629637497233,0.00761796833191677,0.00408997955010225,0.00808193409043406,0.00515491481556741,0.018251273344652,0.142857142857143,0.00435126582278481,0.00656366171003718,0.0166091145500277,0.0134190662566396,0.016913680433947,0.564356435643564,0.0102040816326531
"3646",0.00696040253600063,0.0059180911008279,0.00408997955010225,0.00278687382428761,0.00244911927959531,0.0033955857385399,0.428571428571429,0.00237341772151899,0.00813197026022305,0.0101462250074605,0.013536777364154,0.0172126596335369,0.566336633663366,0.0102040816326531
"3647",0.00701003461341079,0.00245537822268392,0,0.00160245244896537,0.0013582451899939,0.00169779286926995,1,0.00435126582278481,0.00255576208178439,0.00831308351451592,0.0113885496520165,0.0172126596335369,0.566336633663366,0
"3648",0.00705247003959647,0.00481631882141845,0.00204498977505112,0.00188113983139413,0.00293038726030181,0.0033955857385399,0.5,0.00395569620253165,0.00667983271375465,0.00866265933410069,0.0103585774612657,0.0172126596335369,0.566336633663366,0.0102040816326531
"3649",0.00711103589094046,0.00352567129411024,0,0.00243851459625165,0.00218174817920281,0.00127334465195246,0.928571428571429,0.00712025316455696,0.00342704460966543,0.00974549175086328,0.0126392301693569,0.0172126596335369,0.566336633663366,0
"3650",0.00683185545550832,0.00484779802940158,0.00204498977505112,0.00229917090503727,0.00225661208731271,0.00212224108658744,0.357142857142857,0.00276898734177215,0.00656366171003718,0.010086541330946,0.0134337801450789,0.0172126596335369,0.566336633663366,0.0102040816326531
"3651",0.00700730484915323,0.00519406931721598,0,0.00264753013307323,0.00196785129888881,0.00169779286926995,0.214285714285714,0.00435126582278481,0.00673791821561338,0.00879907916613378,0.0117122551976811,0.0172126596335369,0.566336633663366,0
"3652",0.0077258532498588,0.00900305348317436,0.0224948875255624,0.0141433846582596,0.0147268002096189,0.00466893039049236,0.785714285714286,0.00712025316455696,0.00313661710037175,0.00258345056912649,0.000485558318496829,0.0172126596335369,0.566336633663366,0.0306122448979592
"3653",0.00729368193580984,0.00569773664494601,0,0.00215982721382289,0.00245981412361101,0.00169779286926995,0.0714285714285714,0.00751582278481013,0.00760920074349442,0.00971138679285501,0.0120506746317849,0.0172126596335369,0.566336633663366,0
"3654",0.0070936646638469,0.00522554852519911,0,0.00236884275064446,0.00243842443557961,0.00169779286926995,0.142857142857143,0.0067246835443038,0.00667983271375465,0.0108880078441403,0.0141547606786045,0.0172126596335369,0.566336633663366,0
