"","Population","Robbery","Burglary","Years","Arson","Violent","Murder","Rape","Assault","PropertyCrime","Theft","SQmiles","Density","CityNumber","MurderRange"
"11",0.00743389255449354,0.00278687382428761,0.0153151558073654,0.285714285714286,0.00551782682512733,0.00856234457141058,0.00408997955010225,0.00316455696202532,0.0128949814126394,0.00679541288314789,0.0047672998543325,0.118737453551446,0.00984350248398424,0,0.0102040816326531
"12",0.00538433591784104,0.00160245244896537,0.0116412889518414,0,0.00636672325976231,0.00311644159032959,0.00204498977505112,0.00276898734177215,0.00394981412639405,0.00544826704182121,0.00382561099421744,0.118737453551446,0.00704874789209623,0,0.0102040816326531
"13",0.00816844730016389,0.00334424858914513,0.0192103399433428,0.714285714285714,0.0101867572156197,0.00667359209242295,0.00408997955010225,0.0055379746835443,0.00859665427509294,0.00688920151767063,0.00373732766358165,0.118737453551446,0.010845133866959,0,0.0102040816326531
"14",0.00772374388656887,0.00257785828746604,0.018679178470255,0.642857142857143,0.00466893039049236,0.00594957030881103,0.00613496932515337,0.00712025316455696,0.00760920074349442,0.00673572920663341,0.00378146932889955,0.118737453551446,0.0102387408134824,0,0.0102040816326531
"15",0.00771183218799043,0.00362293597157389,0.0168643767705382,0.571428571428571,0.00721561969439728,0.00623288318065917,0.00408997955010225,0.00593354430379747,0.00749302973977695,0.00755424819883191,0.0054735664994188,0.118737453551446,0.0102224981424071,0,0.0102040816326531
"16",0.00551635724375207,0.0000696718456071901,0.00261154390934844,0.357142857142857,0,0.000566625743696289,0,0.000791139240506329,0.000871282527881041,0.00204629748049623,0.00254550269999853,0.0157604749498142,0.0539765769168357,0.00211864406779661,0
"17",0.00513021968150103,0.000696718456071901,0.00482471671388102,0.571428571428571,0.00297113752122241,0.000598104951679416,0,0.000791139240506329,0.000406598513011152,0.00260902928763269,0.0027220693612701,0.0157604749498142,0.0501908095795006,0.00211864406779661,0
"18",0.00510664444473121,0.0000696718456071901,0.0027443342776204,0.5,0.000424448217317487,0.000377750495797526,0,0.000791139240506329,0.000522769516728624,0.00201219252248796,0.00232479437340906,0.0157604749498142,0.0499596733988793,0.00211864406779661,0
"19",0.00519722298600475,0.00020901553682157,0.00367386685552408,0.785714285714286,0,0.000472188119746907,0,0.000791139240506329,0.000580855018587361,0.00215713859402311,0.00220708326589468,0.0157604749498142,0.0508477229349508,0.00211864406779661,0
"20",0.0051818370420076,0.000418031073643141,0.00362960339943343,0.714285714285714,0,0.000472188119746907,0,0.000395569620253165,0.000464684014869888,0.00264313424564096,0.00319291379132763,0.0157604749498142,0.05069687616444,0.00211864406779661,0
"21",0.00568932503352647,0.000627046610464711,0.00367386685552408,0,0.000848896434634975,0.00147952277520698,0,0.00276898734177215,0.00180065055762082,0.00287334271219679,0.00338419434103851,0.0157604749498142,0.0556723865788682,0.00211864406779661,0
"22",0.00559105352025435,0.000627046610464711,0.00424929178470255,0.214285714285714,0,0.00135360594327447,0,0.000791139240506329,0.00185873605947955,0.00320586605277742,0.00378146932889955,0.0157604749498142,0.0547089136575413,0.00211864406779661,0
"23",0.00506272005622322,0.000278687382428761,0.002921388101983,1,0,0.00066106336764567,0,0.00237341772151899,0.000638940520446097,0.00260902928763269,0.00328119712196342,0.0157604749498142,0.0495290301991953,0.00211864406779661,0
"24",0.00512575279453412,0.000557374764857521,0.0028328611898017,0.928571428571429,0.00127334465195246,0.000849938615544433,0,0.00197784810126582,0.000813197026022305,0.00233618962356653,0.0027367832497094,0.0157604749498142,0.0501470153558039,0.00211864406779661,0
"25",0.00514312402162767,0.000278687382428761,0.00314270538243626,0.857142857142857,0.00169779286926995,0.000503667327730034,0,0.000791139240506329,0.000580855018587361,0.0023702945815748,0.0027514971381487,0.0157604749498142,0.0503173262257355,0.00211864406779661,0
"26",0.00513146048343629,0.00020901553682157,0.002921388101983,0.642857142857143,0.000424448217317487,0.000535146535713161,0,0.00197784810126582,0.000522769516728624,0.00199514004348382,0.00229536659653047,0.0157604749498142,0.0502029746416386,0.00211864406779661,0
"27",0.00508232472680023,0.00020901553682157,0.00327549575070822,0.428571428571429,0.000424448217317487,0.000472188119746907,0,0.000395569620253165,0.000638940520446097,0.00217419107302724,0.00247193325780204,0.0157604749498142,0.0497212381809751,0.00211864406779661,0
"28",0.00567716517456098,0.000627046610464711,0.00336402266288952,0.142857142857143,0.00254668930390492,0.00154248119117323,0,0.00118670886075949,0.00214916356877323,0.00296713134671953,0.00373732766358165,0.0157604749498142,0.0555531689699161,0.00211864406779661,0
"29",0.00555382946219674,0.000418031073643141,0.00464766288951841,0.285714285714286,0.00254668930390492,0.000849938615544433,0,0.000791139240506329,0.00110362453531599,0.00262608176663682,0.00282506658034519,0.0157604749498142,0.0543439617934023,0.00211864406779661,0
"30",0.00567815781610918,0.000487702919250331,0.00380665722379603,0.0714285714285714,0.00127334465195246,0.00129064752730821,0,0.00118670886075949,0.00180065055762082,0.00288186895169885,0.00336948045259921,0.0157604749498142,0.0555629010196265,0.00211864406779661,0
"31",0.0197714343571107,0.00926635546575629,0.00969369688385269,0.857142857142857,0.0106112054329372,0.00796423961973117,0,0.00632911392405063,0.00604089219330855,0.0200110841113527,0.0253814575577888,0.0217827702558408,0.142157617622682,0.00423728813559322,0
"32",0.0176012717723516,0.00515571657493207,0.0172184844192635,0.357142857142857,0.00424448217317487,0.005445902981081,0.00204498977505112,0.00593354430379747,0.00482109665427509,0.0167455343820608,0.0200108882774451,0.0217827702558408,0.126535992385946,0.00423728813559322,0.0102040816326531
"33",0.0185105314305057,0.00654915348707587,0.0139429886685552,0.428571428571429,0.00636672325976231,0.00651619605250732,0.00204498977505112,0.00593354430379747,0.0056342936802974,0.0161828025749243,0.0194664744051911,0.0217827702558408,0.133081176475986,0.00423728813559322,0.0102040816326531
"34",0.0173486444983338,0.00745488747996934,0.0143856232294618,0.214285714285714,0.00382003395585739,0.0066106336764567,0.00408997955010225,0.00356012658227848,0.00534386617100372,0.0159866990663768,0.0188043494254227,0.0217827702558408,0.124717488727741,0.00423728813559322,0.0102040816326531
"35",0.0190981752270419,0.00431965442764579,0.0104461756373938,0.642857142857143,0.00721561969439728,0.00456448515755344,0.00204498977505112,0.00356012658227848,0.00424024163568773,0.0146907106620625,0.0169798272589497,0.0217827702558408,0.137311251783086,0.00423728813559322,0.0102040816326531
"36",0.0174595721913456,0.00738521563436215,0.0134560906515581,0.142857142857143,0.00721561969439728,0.00645323763654106,0.00408997955010225,0.00356012658227848,0.00511152416356877,0.0168478492560856,0.020996718802878,0.0217827702558408,0.125515986895931,0.00423728813559322,0.0102040816326531
"37",0.0195595053865694,0.00654915348707587,0.00964943342776204,1,0.0123089983022071,0.0050996316932666,0,0.00276898734177215,0.0035432156133829,0.0219891716758324,0.0288097935641452,0.0217827702558408,0.140632075261084,0.00423728813559322,0
"38",0.0188892241811452,0.00592210687661116,0.012703611898017,0.571428571428571,0.00721561969439728,0.00497371486133409,0,0.00395569620253165,0.00365938661710037,0.0162169075329326,0.0189073466444977,0.0217827702558408,0.135807145613923,0.00423728813559322,0
"39",0.0187058336551146,0.00557374764857521,0.0131019830028329,0.5,0.00764006791171477,0.00503667327730034,0.00204498977505112,0.00356012658227848,0.00406598513011152,0.0161316451379119,0.0191427688595265,0.0217827702558408,0.134487033429823,0.00423728813559322,0.0102040816326531
"40",0.0177481827214856,0.00613112241343273,0.0162446883852691,0,0.00891341256366723,0.0073031762520855,0,0.00435126582278481,0.0077253717472119,0.0167029031845505,0.0189073466444977,0.0217827702558408,0.127593511212721,0.00423728813559322,0
"41",0.0197307360536344,0.00473768550128893,0.0100035410764873,0.785714285714286,0.0123089983022071,0.0047533604054522,0.00204498977505112,0.00316455696202532,0.00429832713754647,0.0172230037941766,0.0198784632814914,0.0217827702558408,0.141864656326075,0.00423728813559322,0.0102040816326531
"42",0.0198185848306504,0.00522538842053926,0.00867563739376771,0.928571428571429,0.00764006791171477,0.00579217426889539,0.00204498977505112,0.00514240506329114,0.00551812267657993,0.0181012064628895,0.0231890881803334,0.0217827702558408,0.142497024002897,0.00423728813559322,0.0102040816326531
"43",0.0176499112082135,0.0056434194941824,0.0142970963172805,0.0714285714285714,0.00382003395585739,0.0069569049642711,0.00408997955010225,0.00276898734177215,0.00760920074349442,0.0163021699279533,0.0190839133057693,0.0217827702558408,0.126886116862378,0.00423728813559322,0.0102040816326531
"44",0.0174414564830908,0.00606145056782554,0.0143856232294618,0.285714285714286,0.00509337860780985,0.0062643623886423,0.0081799591002045,0.00514240506329114,0.00551812267657993,0.0166687982265422,0.020452304930624,0.0217827702558408,0.125385583391954,0.00423728813559322,0.0102040816326531
"45",0.0194865462327764,0.0042499825820386,0.0100920679886686,0.714285714285714,0.00764006791171477,0.00465892278150282,0.00408997955010225,0.00276898734177215,0.00453066914498141,0.015509229654261,0.0183187911069258,0.0217827702558408,0.140106888546435,0.00423728813559322,0.0102040816326531
"46",0.00487238103935526,0.00111474952971504,0.0042050283286119,0.714285714285714,0,0.00107029307142632,0.00204498977505112,0.00237341772151899,0.000638940520446097,0.00515837489875091,0.00657710813236614,0.00294708068167258,0.208510856402722,0.00635593220338983,0.0102040816326531
"47",0.00398272605177817,0.00278687382428761,0.00593130311614731,0.0714285714285714,0.00212224108658744,0.00169987723108887,0,0.00158227848101266,0.000580855018587361,0.00678688664364582,0.00793078586878154,0.00294708068167258,0.170551580974085,0.00635593220338983,0
"48",0.00471876975977082,0.00167212429457256,0.00416076487252125,0.571428571428571,0.00297113752122241,0.000912897031510687,0,0.000395569620253165,0.000232342007434944,0.00474911540265166,0.00570898871444757,0.00294708068167258,0.201956660728991,0.00635593220338983,0
"49",0.00496171877869354,0.00146310875775099,0.00464766288951841,1,0.000424448217317487,0.00125916831932509,0,0.00316455696202532,0.000638940520446097,0.00584047405891631,0.00785721642658505,0.00294708068167258,0.212322666487606,0.00635593220338983,0
"50",0.00393607189901262,0.00250818644185885,0.00495750708215297,0.285714285714286,0.00721561969439728,0.00141656435924072,0,0.000395569620253165,0.000464684014869888,0.00511574370124057,0.00560599149537248,0.00294708068167258,0.168560969040868,0.00635593220338983,0
"51",0.00397230331552204,0.00167212429457256,0.0042050283286119,0.357142857142857,0.00169779286926995,0.0011647306953757,0,0.00197784810126582,0.000464684014869888,0.00496227139020335,0.00576784426820476,0.00294708068167258,0.170106869797515,0.00635593220338983,0
"52",0.00392589732314354,0.0020901553682157,0.00389518413597734,0.214285714285714,0,0.00157396039915636,0,0.00118670886075949,0.000987453531598513,0.00554205567634395,0.00640054147109457,0.00294708068167258,0.168126846225645,0.00635593220338983,0
"53",0.00493491745689206,0.00167212429457256,0.0027443342776204,0.785714285714286,0.00127334465195246,0.000912897031510687,0,0,0.00029042750929368,0.00454448565460204,0.00626811647514089,0.00294708068167258,0.211179123462141,0.00635593220338983,0
"54",0.00503517425326058,0.00195081167700132,0.00305417847025496,0.928571428571429,0.00127334465195246,0.0011647306953757,0.00204498977505112,0.000791139240506329,0.000348513011152416,0.00518395361725711,0.00723923311213454,0.00294708068167258,0.215456821446289,0.00635593220338983,0.0102040816326531
"55",0.00491134222012223,0.00195081167700132,0.00340828611898017,0.857142857142857,0.00127334465195246,0.00113325148739258,0,0.000395569620253165,0.000406598513011152,0.00445922325958136,0.00563541927225108,0.00294708068167258,0.210173229134186,0.00635593220338983,0
"56",0.00392093411540252,0.00229917090503727,0.00765757790368272,0.142857142857143,0.00127334465195246,0.00141656435924072,0,0.00118670886075949,0.000522769516728624,0.00661636185360447,0.00697438312022718,0.00294708068167258,0.167915078998707,0.00635593220338983,0
"57",0.00402888388376962,0.00250818644185885,0.00601983002832861,0,0.00127334465195246,0.00173135643907199,0,0.000395569620253165,0.00104553903345725,0.00661636185360447,0.00731280255433103,0.00294708068167258,0.172521016184609,0.00635593220338983,0
"58",0.0046830346640355,0.00181146798578694,0.00513456090651558,0.5,0.00169779286926995,0.00110177227940945,0,0.000791139240506329,0.000406598513011152,0.00457859061261031,0.00509100539999706,0.00294708068167258,0.200431936695037,0.00635593220338983,0
"59",0.00477981721498531,0.00167212429457256,0.00464766288951841,0.642857142857143,0,0.000975855447476941,0,0.00118670886075949,0.000232342007434944,0.00407554248198832,0.00469373041213602,0.00294708068167258,0.204561397620329,0.00635593220338983,0
"60",0.00463265810546419,0.00181146798578694,0.00376239376770538,0.428571428571429,0.000848896434634975,0.0011647306953757,0,0.00158227848101266,0.000406598513011152,0.00405849000298418,0.00497329429248267,0.00294708068167258,0.198282499341617,0.00635593220338983,0
"61",0.0208397648233644,0.00397129519960984,0.0138101983002833,0.428571428571429,0.00254668930390492,0.00478483961343533,0.00204498977505112,0.00276898734177215,0.00505343866171004,0.0161231188984099,0.0200403160543237,0.0154187844359971,0.208499268877526,0.00847457627118644,0.0102040816326531
"62",0.0212497257827723,0.00613112241343273,0.0145184135977337,0.928571428571429,0.0067911714770798,0.00607548714074354,0.00613496932515337,0.0055379746835443,0.00511152416356877,0.0164556422389905,0.0198048938392949,0.0154187844359971,0.212602890315494,0.00847457627118644,0.0102040816326531
"63",0.0210310964817806,0.00620079425903992,0.0114642351274788,1,0.0033955857385399,0.00506815248528347,0.00408997955010225,0.00435126582278481,0.00342704460966543,0.0149123928891163,0.0191721966364051,0.0154187844359971,0.210414457817401,0.00847457627118644,0.0102040816326531
"64",0.0218649153822712,0.011008151605936,0.0196087110481586,0.0714285714285714,0.00594227504244482,0.00934932477098876,0.00204498977505112,0.00751582278481013,0.00691217472118959,0.0210768640491111,0.0231302326265762,0.0154187844359971,0.218760806504792,0.00847457627118644,0.0102040816326531
"65",0.0213087879548904,0.00926635546575629,0.0159348441926346,0.285714285714286,0.00169779286926995,0.00780684357981553,0,0.00593354430379747,0.00580855018587361,0.0159781728268747,0.0177890911231111,0.0154187844359971,0.213194090014184,0.00847457627118644,0
"66",0.0210683205398382,0.00571309133978959,0.0152708923512748,0.357142857142857,0.00764006791171477,0.00582365347687852,0.00613496932515337,0.00316455696202532,0.00534386617100372,0.0176919469667903,0.0214822771213749,0.0154187844359971,0.210787062669516,0.00847457627118644,0.0102040816326531
"67",0.0209995801126251,0.0056434194941824,0.0152266288951841,0.571428571428571,0.00297113752122241,0.00513111090124972,0.00204498977505112,0.00356012658227848,0.004182156133829,0.0151255488766679,0.0175978105734002,0.0154187844359971,0.210098985709276,0.00847457627118644,0.0102040816326531
"68",0.0209397734593459,0.00459834181007455,0.0143856232294618,0.5,0.00382003395585739,0.00469040198948594,0,0.000791139240506329,0.00470492565055762,0.0163618536044677,0.0197018966202198,0.0154187844359971,0.209500333913544,0.00847457627118644,0
"69",0.0217487763211315,0.0133769943565805,0.0188562322946176,0.142857142857143,0.0067911714770798,0.00897157427519124,0.00204498977505112,0.00316455696202532,0.00487918215613383,0.0180756277443833,0.0191427688595265,0.0154187844359971,0.217598279366191,0.00847457627118644,0.0102040816326531
"70",0.0214199638082892,0.0108688079147217,0.0197857648725212,0.214285714285714,0.00382003395585739,0.00868826140334309,0.00204498977505112,0.00316455696202532,0.0064474907063197,0.0177516306433048,0.0186866383179083,0.0154187844359971,0.214306936505836,0.00847457627118644,0.0102040816326531
"71",0.0213283926254674,0.00508604472932488,0.018679178470255,0.785714285714286,0.00169779286926995,0.00459596436553656,0,0.00356012658227848,0.00371747211895911,0.0179647866308565,0.021290996571664,0.0154187844359971,0.213390328569631,0.00847457627118644,0
"72",0.0213631350796545,0.00515571657493207,0.0135003541076487,0.714285714285714,0.00254668930390492,0.00528850694116536,0.00204498977505112,0.00514240506329114,0.00464684014869888,0.0164471159994884,0.0207907243647279,0.0154187844359971,0.213738093098273,0.00847457627118644,0.0102040816326531
"73",0.0219597126501246,0.0107294642235073,0.0254514872521246,0,0.0067911714770798,0.0101048257625838,0.00204498977505112,0.00474683544303797,0.00894516728624535,0.0222279063818903,0.0216588437826464,0.0154187844359971,0.219709706861514,0.00847457627118644,0.0102040816326531
"74",0.0210544235581633,0.00578276318539678,0.0139872521246459,0.642857142857143,0.00169779286926995,0.00528850694116536,0.00204498977505112,0.00751582278481013,0.00377555762081784,0.0148612354521038,0.0177008077924753,0.0154187844359971,0.21064795685806,0.00847457627118644,0.0102040816326531
"75",0.0212862053596688,0.00620079425903992,0.0160676345609065,0.857142857142857,0.00509337860780985,0.00541442377309787,0.0081799591002045,0.0067246835443038,0.00360130111524164,0.0160037515453809,0.0183040772184865,0.0154187844359971,0.212968043070567,0.00847457627118644,0.0102040816326531
"76",0.0123871738800274,0.000278687382428761,0.00314270538243626,0.571428571428571,0.00127334465195246,0.000786980199578179,0,0.000791139240506329,0.00110362453531599,0.0026857654431513,0.00329591101040272,0.01507709392218,0.126551184725363,0.0105932203389831,0
"77",0.0128782832860009,0.000557374764857521,0.0027443342776204,0.857142857142857,0.00127334465195246,0.00138508515125759,0,0.00158227848101266,0.00185873605947955,0.00335933836381464,0.00439945264335006,0.01507709392218,0.131572378449442,0.0105932203389831,0
"78",0.0125358219518708,0.000348359228035951,0.00270007082152975,0.785714285714286,0,0.000912897031510687,0,0.00158227848101266,0.00116171003717472,0.00350428443534979,0.00475258596589321,0.01507709392218,0.128070990203242,0.0105932203389831,0
"79",0.0103239684220871,0.000557374764857521,0.00389518413597734,0.142857142857143,0.000848896434634975,0.000975855447476941,0.00204498977505112,0.00197784810126582,0.000987453531598513,0.00448480197808756,0.00595912481791563,0.01507709392218,0.105456589160939,0.0105932203389831,0.0102040816326531
"80",0.0102996487041561,0.00125409322092942,0.00402797450424929,0.214285714285714,0.00509337860780985,0.00113325148739258,0,0.000791139240506329,0.000929368029739777,0.00430575094854414,0.00565013316069038,0.01507709392218,0.105207939850701,0.0105932203389831,0
"81",0.0103795563487864,0.00013934369121438,0.00318696883852691,0.0714285714285714,0.00551782682512733,0.00119620990335883,0,0.00158227848101266,0.00185873605947955,0.00371744042290148,0.0047672998543325,0.01507709392218,0.106024930441481,0.0105932203389831,0
"82",0.0121375245306543,0.000418031073643141,0.00451487252124646,0.5,0,0.00135360594327447,0,0,0.00214916356877323,0.00353838939335806,0.00441416653178936,0.01507709392218,0.12399872343864,0.0105932203389831,0
"83",0.0119851540530051,0.000557374764857521,0.00331975920679887,0.428571428571429,0.000848896434634975,0.000944376239493814,0,0.000791139240506329,0.00116171003717472,0.00372596666240355,0.00513514706531495,0.01507709392218,0.122440859392867,0.0105932203389831,0
"84",0.0125524486978032,0.000348359228035951,0.00199185552407932,0.642857142857143,0.000424448217317487,0.00110177227940945,0.00204498977505112,0.00197784810126582,0.00139405204460967,0.00232766338406446,0.00310463046069185,0.01507709392218,0.128240985139833,0.0105932203389831,0.0102040816326531
"85",0.0129435494677952,0.000905733992893472,0.00252301699716714,1,0.000424448217317487,0.000849938615544433,0.00204498977505112,0.00118670886075949,0.000580855018587361,0.00369186170439528,0.00516457484219355,0.01507709392218,0.132239672006508,0.0105932203389831,0.0102040816326531
"86",0.0103361282810526,0.00104507768410785,0.00252301699716714,0.285714285714286,0.00382003395585739,0.0011647306953757,0,0.00158227848101266,0.00104553903345725,0.00373449290190561,0.00539999705722231,0.01507709392218,0.105580913816057,0.0105932203389831,0
"87",0.0103368727622137,0.000557374764857521,0.00509029745042493,0,0.00297113752122241,0.00100733465546007,0.00408997955010225,0.00118670886075949,0.00110362453531599,0.00471501044464339,0.00579727204508335,0.01507709392218,0.105588525529636,0.0105932203389831,0.0102040816326531
"88",0.0103979202174282,0.000557374764857521,0.00385092067988669,0.357142857142857,0.00127334465195246,0.0011647306953757,0,0.00158227848101266,0.0014521375464684,0.00374301914140768,0.0047672998543325,0.01507709392218,0.106212686043089,0.0105932203389831,0
"89",0.012927667203024,0.000696718456071901,0.002921388101983,0.928571428571429,0.000424448217317487,0.00135360594327447,0,0.00435126582278481,0.00127788104089219,0.00379417657842009,0.00512043317687565,0.01507709392218,0.132077288783496,0.0105932203389831,0
"90",0.0125723015287672,0.00020901553682157,0.00234596317280453,0.714285714285714,0.000424448217317487,0.00100733465546007,0,0.00197784810126582,0.00139405204460967,0.00309502493925054,0.00406103320924621,0.01507709392218,0.128443964168598,0.0105932203389831,0
"91",0.000643231723235654,0.00013934369121438,0.00101805949008499,0.571428571428571,0,0.00088141782352756,0.00204498977505112,0.00158227848101266,0.00121979553903346,0.000605363004646801,0.000676838868207701,0.00431384273694102,0.020587486306847,0.0127118644067797,0.0102040816326531
"92",0.000598562853566511,0.00020901553682157,0.00119511331444759,0.928571428571429,0.000424448217317487,0.000755500991595051,0,0,0.00121979553903346,0.000647994202157139,0.000559127760693318,0.00431384273694102,0.0191835480245543,0.0127118644067797,0
"93",0.000596081249696003,0.00020901553682157,0.0013721671388102,0.857142857142857,0.000848896434634975,0.00122768911134196,0.00408997955010225,0.000791139240506329,0.00185873605947955,0.00109988489576672,0.00129482218265821,0.00431384273694102,0.0191055514533158,0.0127118644067797,0.0102040816326531
"94",0.000656136063362295,0,0.00123937677053824,0.357142857142857,0.000424448217317487,0.000157396039915636,0,0.000791139240506329,0.000174256505576208,0.00053715308863026,0.000441416653178936,0.00431384273694102,0.0209930684772871,0.0127118644067797,0
"95",0.000614693278724813,0.00013934369121438,0.000398371104815864,0.714285714285714,0.00169779286926995,0.00110177227940945,0,0.00514240506329114,0.00116171003717472,0.000520100609626124,0.000706266645086297,0.00431384273694102,0.0196905257376045,0.0127118644067797,0
"96",0.000687652432517746,0.00013934369121438,0.000663951841359773,0.428571428571429,0.00169779286926995,0.000566625743696289,0,0.00118670886075949,0.000755111524163569,0.000460416933111651,0.000529699983814723,0.00431384273694102,0.0219836249320159,0.0127118644067797,0
"97",0.0006732591300688,0.00020901553682157,0.000973796033994334,0.5,0.00127334465195246,0.00113325148739258,0.00204498977505112,0.00158227848101266,0.00162639405204461,0.000528626849128192,0.000559127760693318,0.00431384273694102,0.0215312448188327,0.0127118644067797,0.0102040816326531
"98",0.000591118041954988,0.0000696718456071901,0.000619688385269122,1,0,0.000314792079831271,0,0.000791139240506329,0.000406598513011152,0.000255787185062028,0.000191280549710872,0.00431384273694102,0.0189495583108389,0.0127118644067797,0
"99",0.0007045273388372,0.00013934369121438,0.00119511331444759,0.0714285714285714,0.00127334465195246,0.000503667327730034,0,0.00158227848101266,0.000580855018587361,0.000792940273692288,0.00082397775260068,0.00431384273694102,0.0225140016164375,0.0127118644067797,0
"100",0.00061047455214495,0.0000696718456071901,0.00150495750708215,0.785714285714286,0,0.000692542575628797,0,0.00197784810126582,0.000929368029739777,0.000989043782239843,0.00108882774450804,0.00431384273694102,0.019557931566499,0.0127118644067797,0
"101",0.000703534697288997,0,0.00123937677053824,0.142857142857143,0.000848896434634975,0.000157396039915636,0.00204498977505112,0,0.000232342007434944,0.000767361555186085,0.000853405529479276,0.00431384273694102,0.0224828029879421,0.0127118644067797,0.0102040816326531
"102",0.000626853137690302,0.0000696718456071901,0.00141643059490085,0.642857142857143,0.000424448217317487,0.000912897031510687,0.0081799591002045,0.00118670886075949,0.00121979553903346,0.000758835315684018,0.000750408310404191,0.00431384273694102,0.020072708936673,0.0127118644067797,0.0102040816326531
"103",0.000667303280779581,0,0.000486898016997167,0.285714285714286,0.000424448217317487,0.0000629584159662543,0,0,0.000116171003717472,0.000477469412115786,0.000573841649132616,0.00431384273694102,0.0213440530478603,0.0127118644067797,0
"104",0.000709490546578216,0,0.000752478753541076,0,0.00127334465195246,0.000283312871848144,0,0.00197784810126582,0.000232342007434944,0.000520100609626124,0.00061798331445051,0.00431384273694102,0.0226699947589145,0.0127118644067797,0
"105",0.000668792243101886,0.00013934369121438,0.000708215297450425,0.214285714285714,0.000424448217317487,0.000786980199578179,0,0.00118670886075949,0.00116171003717472,0.000605363004646801,0.000735694421964893,0.00431384273694102,0.0213908509906034,0.0127118644067797,0
"106",0.00512624911530822,0.00104507768410785,0.00256728045325779,0.785714285714286,0.000848896434634975,0.00214058614285265,0,0.00276898734177215,0.00267193308550186,0.00348723195634565,0.00434059708959287,0.00946055610131124,0.0809167705702058,0.0148305084745763,0
"107",0.00508828057608945,0.000975405838500662,0.00376239376770538,0.857142857142857,0.000848896434634975,0.00154248119117323,0,0.00197784810126582,0.00174256505576208,0.00352133691435392,0.00400217765548902,0.00946055610131124,0.0803176312061405,0.0148305084745763,0
"108",0.00503517425326058,0.00111474952971504,0.00433781869688385,0.642857142857143,0,0.00173135643907199,0,0.000791139240506329,0.00214916356877323,0.0048429040371744,0.00645939702485176,0.00946055610131124,0.0794796192851605,0.0148305084745763,0
"109",0.00490960509741288,0.00181146798578694,0.00526735127478754,0.5,0.000424448217317487,0.00201466931092014,0,0.00316455696202532,0.00174256505576208,0.00525216353327365,0.00659182202080544,0.00946055610131124,0.0774981518458337,0.0148305084745763,0
"110",0.00486245462387323,0.00132376506653661,0.0055771954674221,0.428571428571429,0.000424448217317487,0.00138508515125759,0,0.00118670886075949,0.00127788104089219,0.00449332821758963,0.00523814428439004,0.00946055610131124,0.0767541225701972,0.0148305084745763,0
"111",0.00495799637288778,0.00215982721382289,0.00402797450424929,0.571428571428571,0.000848896434634975,0.00169987723108887,0,0.00158227848101266,0.00110362453531599,0.00434838214605448,0.00569427482600827,0.00946055610131124,0.0782617608392502,0.0148305084745763,0
